symbol,earnings_date,eps_estimate,reported_eps,surprise
ADBE,"Jun 16, 2022, 4 PMEDT",3.31,3.35,+1.23
ADBE,"Mar 22, 2022, 4 PMEDT",3.34,3.37,+0.79
ADBE,"Dec 16, 2021, 8 AMEST",3.2,3.2,+0.09
ADBE,"Sep 21, 2021, 4 PMEDT",3.01,3.11,+3.27
ADBE,"Jun 17, 2021, 4 PMEDT",2.81,3.03,+7.73
ADBE,"Mar 23, 2021, 4 PMEDT",2.78,3.14,+12.75
ADBE,"Dec 10, 2020, 8 AMEST",2.66,2.81,+5.8
ADBE,"Sep 15, 2020, 4 PMEDT",2.41,2.57,+6.62
ADBE,"Jun 11, 2020, 4 PMEDT",2.33,2.45,+5.13
ADBE,"Mar 12, 2020, 4 PMEDT",2.23,2.2,-1.2
ADBE,"Dec 12, 2019, 4 PMEST",2.26,2.29,+1.44
ADBE,"Sep 17, 2019, 4 PMEDT",1.97,2.05,+3.94
ADBE,"Jun 18, 2019, 4 PMEDT",1.78,1.83,+2.7
ADBE,"Mar 14, 2019, 4 PMEDT",1.62,1.65,+2.11
ADBE,"Dec 13, 2018, 4 PMEST",1.88,1.9,+1.15
ADBE,"Sep 13, 2018, 4 PMEDT",1.69,1.73,+2.32
ADBE,"Jun 14, 2018, 4 PMEDT",1.54,1.66,+7.64
ADBE,"Mar 15, 2018, 4 PMEDT",1.44,1.55,+7.8
ADBE,"Dec 14, 2017, 4 PMEST",1.16,1.26,+8.86
ADBE,"Sep 19, 2017, 4 PMEDT",1.01,1.1,+9.34
ADBE,"Jun 20, 2017, 4 PMEDT",0.95,1.02,+7.84
ADBE,"Mar 16, 2017, 4 PMEDT",0.87,0.94,+8
ADBE,"Dec 15, 2016, 4 PMEST",0.86,0.9,+4.47
ADBE,"Sep 20, 2016, 4 PMEDT",0.72,0.75,+3.71
ADBE,"Jun 21, 2016, 4 PMEDT",0.68,0.71,+4.5
ADBE,"Mar 17, 2016, 4 PMEDT",0.61,0.66,+8.8
ADBE,"Dec 10, 2015, 4 PMEST",0.6,0.62,+3.48
ADBE,"Sep 17, 2015, 4 PMEDT",0.5,0.54,+8.53
ADBE,"Jun 16, 2015, 4 PMEDT",0.45,0.48,+6.04
ADBE,"Mar 17, 2015, 4 PMEDT",0.39,0.44,+13.88
ADBE,"Dec 11, 2014, 4 PMEST",0.3,0.36,+21.29
ADBE,"Sep 16, 2014, 4 PMEDT",0.26,0.28,+6.19
ADBE,"Jun 17, 2014, 12 AMEDT",0.3,0.37,+24.27
ADBE,"Mar 18, 2014, 12 AMEDT",0.25,0.3,+19.22
ADBE,"Dec 12, 2013, 12 AMEST",0.32,0.32,+0.19
ADBE,"Sep 17, 2013, 12 AMEDT",0.34,0.32,-5.34
ADBE,"Jun 18, 2013, 12 AMEDT",0.34,0.36,+7.24
ADBE,"Mar 19, 2013, 12 AMEDT",0.31,0.35,+11.64
ADBE,"Dec 13, 2012, 12 AMEST",0.57,0.61,+7.92
ADBE,"Sep 19, 2012, 12 AMEDT",0.58,0.58,-0.64
ADBE,"Jun 19, 2012, 12 AMEDT",0.59,0.6,+1.34
ADBE,"Mar 19, 2012, 12 AMEDT",0.57,0.57,+0.24
ADBE,"Dec 15, 2011, 12 AMEST",0.6,0.67,+11.51
ADBE,"Sep 20, 2011, 12 AMEDT",0.54,0.55,+2.22
ADBE,"Jun 21, 2011, 12 AMEDT",0.51,0.55,+7.23
ADBE,"Mar 22, 2011, 12 AMEDT",0.57,0.58,+1.58
ADBE,"Dec 20, 2010, 12 AMEST",0.52,0.56,+7.67
ADBE,"Sep 21, 2010, 12 AMEDT",0.49,0.54,+9.83
ADBE,"Jun 22, 2010, 12 AMEDT",0.42,0.44,+3.58
ADBE,"Mar 23, 2010, 12 AMEDT",0.37,0.4,+7.34
ADBE,"Dec 15, 2009, 12 AMEST",0.37,0.39,+4.75
ADBE,"Sep 15, 2009, 12 AMEDT",0.34,0.35,+4.06
ADBE,"Jun 16, 2009, 12 AMEDT",0.35,0.35,+1.05
ADBE,"Mar 17, 2009, 12 AMEDT",0.44,0.45,+2.16
ADBE,"Dec 16, 2008, 12 AMEST",0.58,0.6,+4.25
ADBE,"Sep 16, 2008, 12 AMEDT",0.46,0.5,+8.2
ADBE,"Jun 16, 2008, 12 AMEDT",0.46,0.5,+7.91
ADBE,"Mar 18, 2008, 12 AMEDT",0.45,0.48,+6.29
ADBE,"Dec 17, 2007, 12 AMEST",0.48,0.49,+2.92
ADBE,"Sep 17, 2007, 12 AMEDT",0.41,0.45,+11.05
ADBE,"Jun 14, 2007, 12 AMEDT",0.35,0.37,+4.29
ADBE,"Mar 20, 2007, 12 AMEDT",0.29,0.3,+2.13
ADBE,"Dec 14, 2006, 12 AMEST",0.33,0.33,+0.13
ADBE,"Sep 14, 2006, 12 AMEDT",0.26,0.29,+10.48
ADBE,"Jun 15, 2006, 12 AMEDT",0.3,0.31,+2.76
ADBE,"Mar 22, 2006, 12 AMEST",0.29,0.32,+8.77
ADBE,"Dec 15, 2005, 12 AMEST",0.29,0.3,+4.94
ADBE,"Sep 15, 2005, 12 AMEDT",0.27,0.29,+8.58
ADBE,"Jun 16, 2005, 12 AMEDT",0.27,0.28,+3.8
ADBE,"Mar 17, 2005, 12 AMEST",0.25,0.27,+6.92
ADBE,"Dec 16, 2004, 12 AMEST",0.21,0.22,+5.56
ADBE,"Sep 20, 2004, 12 AMEDT",0.19,0.22,+11.34
ADBE,"Jun 17, 2004, 12 AMEDT",0.21,0.22,+3.72
ADBE,"Mar 18, 2004, 12 AMEST",0.2,0.25,+25.63
ADBE,"Dec 11, 2003, 12 AMEST",0.16,0.17,+6.06
ADBE,"Sep 10, 2003, 12 AMEDT",0.12,0.14,+13.52
ADBE,"Jun 12, 2003, 12 AMEDT",0.13,0.14,+6.16
ADBE,"Mar 13, 2003, 12 AMEST",0.11,0.13,+15.18
ADBE,"Dec 11, 2002, 12 AMEST",0.11,0.13,+10.03
ADBE,"Sep 12, 2002, 12 AMEDT",0.1,0.11,+13.15
ADBE,"Jun 13, 2002, 12 AMEDT",0.13,0.14,+6.67
ADBE,"Mar 14, 2002, 12 AMEST",0.1,0.11,+9.31
ADBE,"Dec 13, 2001, 12 AMEST",0.11,0.1,-5.95
ADBE,"Sep 19, 2001, 12 AMEDT",0.14,0.14,-0.2
ADBE,"Jun 14, 2001, 12 AMEDT",0.14,0.17,+18.15
ADBE,"Mar 15, 2001, 12 AMEST",0.14,0.17,+17.55
ADBE,"Dec 14, 2000, 12 AMEST",0.14,0.17,+17.68
ADI,"Aug 19, 2025, 7 AMEDT",-,-,-
ADI,"May 20, 2025, 7 AMEDT",-,-,-
ADI,"Feb 19, 2025, 7 AMEST",-,-,-
ADI,"Nov 19, 2024, 7 AMEST",1.64,-,-
ADI,"Aug 21, 2024, 7 AMEDT",1.51,1.58,+4.91
ADI,"May 22, 2024, 7 AMEDT",1.26,1.4,+10.76
ADI,"Feb 21, 2024, 7 AMEST",1.71,1.73,+1.45
ADI,"Nov 21, 2023, 7 AMEST",2,2.01,+0.42
ADI,"Aug 23, 2023, 7 AMEDT",2.52,2.49,-1.23
ADI,"May 24, 2023, 7 AMEDT",2.75,2.83,+2.92
ADI,"Feb 15, 2023, 7 AMEST",2.6,2.75,+5.71
ADI,"Nov 22, 2022, 7 AMEST",2.58,2.73,+5.73
ADI,"Aug 17, 2022, 6 AMEDT",2.43,2.52,+3.64
ADI,"May 18, 2022, 7 AMEDT",2.11,2.4,+13.95
ADI,"Feb 16, 2022, 7 AMEST",1.78,1.94,+9.2
ADI,"Nov 23, 2021, 7 AMEST",1.7,1.73,+1.76
ADI,"Aug 18, 2021, 7 AMEDT",1.63,1.72,+5.68
ADI,"May 19, 2021, 7 AMEDT",1.45,1.54,+6.03
ADI,"Feb 17, 2021, 8 AMEST",1.32,1.44,+8.98
ADI,"Nov 24, 2020, 8 AMEST",1.32,1.44,+8.68
ADI,"Aug 19, 2020, 8 AMEDT",1.28,1.36,+5.9
ADI,"May 20, 2020, 7 AMEDT",1.03,1.08,+5.02
ADI,"Feb 19, 2020, 8 AMEST",1,1.03,+3.16
ADI,"Nov 26, 2019, 8 AMEST",1.22,1.19,-2.32
ADI,"Aug 21, 2019, 8 AMEDT",1.22,1.26,+2.91
ADI,"May 22, 2019, 7 AMEDT",1.3,1.36,+4.63
ADI,"Feb 20, 2019, 8 AMEST",1.28,1.33,+4.19
ADI,"Nov 20, 2018, 8 AMEST",1.52,1.55,+1.78
ADI,"Aug 22, 2018, 8 AMEDT",1.46,1.53,+4.77
ADI,"May 30, 2018, 8 AMEDT",1.38,1.45,+5.44
ADI,"Feb 28, 2018, 9 AMEST",1.29,1.42,+10.36
ADI,"Nov 21, 2017, 8 AMEST",1.36,1.45,+6.35
ADI,"Aug 30, 2017, 8 AMEDT",1.15,1.26,+10.04
ADI,"May 31, 2017, 8 AMEDT",0.84,1.03,+23.35
ADI,"Feb 15, 2017, 8 AMEST",0.73,0.94,+27.93
ADI,"Nov 22, 2016, 8 AMEST",0.89,1.05,+17.46
ADI,"Aug 17, 2016, 8 AMEDT",0.76,0.82,+8.53
ADI,"May 18, 2016, 8 AMEDT",0.62,0.64,+2.89
ADI,"Feb 17, 2016, 8 AMEST",0.53,0.56,+5.53
ADI,"Nov 24, 2015, 8 AMEST",0.83,1.03,+24.29
ADI,"Aug 18, 2015, 4 PMEDT",0.74,0.77,+3.68
ADI,"May 19, 2015, 4 PMEDT",0.72,0.73,+1.62
ADI,"Feb 17, 2015, 4 PMEST",0.61,0.63,+3.91
ADI,"Nov 25, 2014, 4 PMEST",0.68,0.69,+1.5
ADI,"Aug 26, 2014, 4 PMEDT",0.63,0.63,+0.56
ADI,"May 20, 2014, 12 AMEDT",0.56,0.59,+5.06
ADI,"Feb 18, 2014, 12 AMEST",0.48,0.49,+1.54
ADI,"Nov 26, 2013, 12 AMEST",0.58,0.63,+8.4
ADI,"Aug 20, 2013, 12 AMEDT",0.54,0.57,+5.04
ADI,"May 21, 2013, 12 AMEDT",0.52,0.51,-2.21
ADI,"Feb 20, 2013, 12 AMEST",0.45,0.44,-1.36
ADI,"Nov 27, 2012, 12 AMEST",0.56,0.58,+2.67
ADI,"Aug 21, 2012, 12 AMEDT",0.56,0.56,-0.33
ADI,"May 22, 2012, 12 AMEDT",0.51,0.53,+3.62
ADI,"Feb 22, 2012, 12 AMEST",0.48,0.46,-3.6
ADI,"Nov 21, 2011, 12 AMEST",0.63,0.6,-4.71
ADI,"Aug 16, 2011, 12 AMEDT",0.73,0.71,-3.16
ADI,"May 17, 2011, 12 AMEDT",0.68,0.75,+10.52
ADI,"Feb 15, 2011, 12 AMEST",0.65,0.66,+1.48
ADI,"Nov 22, 2010, 12 AMEST",0.7,0.73,+4.83
ADI,"Aug 17, 2010, 12 AMEDT",0.6,0.65,+7.98
ADI,"May 18, 2010, 12 AMEDT",0.5,0.55,+9.58
ADI,"Feb 17, 2010, 12 AMEST",0.38,0.43,+13.02
ADI,"Nov 23, 2009, 12 AMEST",0.26,0.36,+38.72
ADI,"Aug 18, 2009, 12 AMEDT",0.2,0.22,+10.31
ADI,"May 19, 2009, 12 AMEDT",0.09,0.21,+145.61
ADI,"Feb 18, 2009, 12 AMEST",0.16,0.18,+15.3
ADI,"Nov 24, 2008, 12 AMEST",0.43,0.49,+13.22
ADI,"Aug 19, 2008, 12 AMEDT",0.45,0.44,-1.45
ADI,"May 20, 2008, 12 AMEDT",0.41,0.44,+6.63
ADI,"Feb 20, 2008, 12 AMEST",0.39,0.4,+1.33
ADI,"Nov 27, 2007, 12 AMEST",0.39,0.31,-19.48
ADI,"Aug 21, 2007, 12 AMEDT",0.36,0.37,+3.06
ADI,"May 22, 2007, 12 AMEDT",0.35,0.37,+5.88
ADI,"Feb 21, 2007, 12 AMEST",0.41,0.44,+8.14
ADI,"Nov 14, 2006, 12 AMEST",0.4,0.39,-3.07
ADI,"Aug 10, 2006, 12 AMEDT",0.45,0.43,-3.51
ADI,"May 11, 2006, 12 AMEDT",0.4,0.41,+1.6
ADI,"Feb 09, 2006, 12 AMEST",0.36,0.37,+2.91
ADI,"Nov 15, 2005, 12 AMEST",0.34,0.36,+4.38
ADI,"Aug 11, 2005, 12 AMEDT",0.31,0.32,+3.23
ADI,"May 12, 2005, 12 AMEDT",0.3,0.31,+3.46
ADI,"Feb 10, 2005, 12 AMEST",0.29,0.28,-4.21
ADI,"Nov 23, 2004, 12 AMEST",0.33,0.34,+1.55
ADI,"Aug 12, 2004, 12 AMEDT",0.45,0.43,-4.21
ADI,"May 13, 2004, 12 AMEDT",0.35,0.39,+10.42
ADI,"Feb 12, 2004, 12 AMEST",0.28,0.3,+5.49
ADI,"Nov 18, 2003, 12 AMEST",0.23,0.25,+7.81
ADI,"Aug 14, 2003, 12 AMEDT",0.21,0.21,+0.28
ADI,"May 14, 2003, 12 AMEDT",0.18,0.19,+5.56
ADI,"Feb 13, 2003, 12 AMEST",0.16,0.16,+0.33
ADI,"Nov 19, 2002, 12 AMEST",0.16,0.16,-
ADI,"Aug 15, 2002, 12 AMEDT",0.15,0.15,+0.79
ADI,"May 16, 2002, 12 AMEDT",0.12,0.13,+6.12
ADI,"Feb 14, 2002, 12 AMEST",0.11,0.11,-
ADI,"Nov 20, 2001, 12 AMEST",0.12,0.14,+13.67
ADI,"Aug 16, 2001, 12 AMEDT",0.17,0.17,+2.12
ADI,"May 17, 2001, 12 AMEDT",0.31,0.31,-0.56
ADI,"Feb 15, 2001, 12 AMEST",0.5,0.5,+0.15
ADI,"Nov 14, 2000, 12 AMEST",0.5,0.54,+7.66
ADSK,"Aug 27, 2025, 6 AMEDT",-,-,-
ADSK,"Jun 09, 2025, 4 PMEDT",-,-,-
ADSK,"Feb 26, 2025, 4 PMEST",-,-,-
ADSK,"Nov 19, 2024, 4 PMEST",2.12,-,-
ADSK,"Aug 29, 2024, 4 PMEDT",2,2.15,+7.4
ADSK,"Jun 10, 2024, 4 PMEDT",1.77,1.87,+5.7
ADSK,"Feb 29, 2024, 4 PMEST",1.95,2.09,+7.22
ADSK,"Nov 21, 2023, 4 PMEST",1.99,2.07,+3.84
ADSK,"Aug 23, 2023, 4 PMEDT",1.73,1.91,+10.7
ADSK,"May 25, 2023, 4 PMEDT",1.55,1.55,-0.19
ADSK,"Feb 23, 2023, 4 PMEST",1.81,1.86,+2.85
ADSK,"Nov 22, 2022, 4 PMEST",1.7,1.7,-0.07
ADSK,"Aug 24, 2022, 4 PMEDT",1.57,1.65,+4.85
ADSK,"May 26, 2022, 4 PMEDT",1.34,1.43,+6.61
ADSK,"Feb 24, 2022, 4 PMEST",1.44,1.5,+4.3
ADSK,"Nov 23, 2021, 4 PMEST",1.26,1.33,+6.05
ADSK,"Aug 25, 2021, 4 PMEDT",1.13,1.21,+7.32
ADSK,"May 27, 2021, 4 PMEDT",0.94,1.03,+9.44
ADSK,"Feb 25, 2021, 4 PMEST",1.07,1.18,+9.91
ADSK,"Nov 24, 2020, 4 PMEST",0.96,1.04,+8.27
ADSK,"Aug 25, 2020, 4 PMEDT",0.9,0.98,+9.3
ADSK,"May 27, 2020, 4 PMEDT",0.8,0.85,+6.14
ADSK,"Feb 27, 2020, 4 PMEST",0.89,0.92,+3.21
ADSK,"Nov 26, 2019, 4 PMEST",0.72,0.78,+7.72
ADSK,"Aug 27, 2019, 4 PMEDT",0.61,0.65,+5.89
ADSK,"May 23, 2019, 4 PMEDT",0.47,0.45,-3.63
ADSK,"Feb 28, 2019, 4 PMEST",0.42,0.46,+9.34
ADSK,"Nov 20, 2018, 4 PMEST",0.27,0.29,+8.51
ADSK,"Aug 23, 2018, 4 PMEDT",0.15,0.19,+22.75
ADSK,"May 24, 2018, 4 PMEDT",0.03,0.06,+89.45
ADSK,"Mar 06, 2018, 4 PMEST",-0.11,-0.09,+21.02
ADSK,"Nov 28, 2017, 4 PMEST",-0.13,-0.12,+7.96
ADSK,"Aug 24, 2017, 4 PMEDT",-0.15,-0.11,+28.57
ADSK,"May 18, 2017, 4 PMEDT",-0.24,-0.16,+32.73
ADSK,"Mar 02, 2017, 4 PMEST",-0.34,-0.28,+17.11
ADSK,"Nov 29, 2016, 4 PMEST",-0.24,-0.18,+25
ADSK,"Aug 25, 2016, 4 PMEDT",-0.13,0.05,+137.44
ADSK,"May 19, 2016, 4 PMEDT",-0.14,-0.1,+27.33
ADSK,"Feb 25, 2016, 4 PMEST",0.11,0.21,+92.08
ADSK,"Nov 19, 2015, 4 PMEST",0.08,0.14,+83.63
ADSK,"Aug 27, 2015, 4 PMEDT",0.17,0.19,+10.59
ADSK,"May 19, 2015, 4 PMEDT",0.28,0.3,+6.61
ADSK,"Feb 26, 2015, 4 PMEST",0.24,0.25,+2.38
ADSK,"Nov 20, 2014, 4 PMEST",0.22,0.25,+11.64
ADSK,"Aug 14, 2014, 4 PMEDT",0.29,0.35,+22.7
ADSK,"May 15, 2014, 12 AMEDT",0.21,0.32,+49.49
ADSK,"Feb 26, 2014, 12 AMEST",0.34,0.4,+18.05
ADSK,"Nov 21, 2013, 12 AMEST",0.39,0.41,+5.43
ADSK,"Aug 22, 2013, 12 AMEDT",0.42,0.45,+7.21
ADSK,"May 16, 2013, 12 AMEDT",0.45,0.42,-5.79
ADSK,"Feb 25, 2013, 12 AMEST",0.5,0.53,+6.95
ADSK,"Nov 15, 2012, 12 AMEST",0.43,0.47,+8.25
ADSK,"Aug 23, 2012, 12 AMEDT",0.49,0.48,-1.83
ADSK,"May 17, 2012, 12 AMEDT",0.47,0.47,-0.6
ADSK,"Feb 23, 2012, 12 AMEST",0.45,0.46,+3.19
ADSK,"Nov 15, 2011, 12 AMEST",0.41,0.44,+8.15
ADSK,"Aug 18, 2011, 12 AMEDT",0.41,0.44,+8.15
ADSK,"May 19, 2011, 12 AMEDT",0.37,0.4,+7.46
ADSK,"Feb 24, 2011, 12 AMEST",0.34,0.35,+3.96
ADSK,"Nov 18, 2010, 12 AMEST",0.32,0.32,-0.55
ADSK,"Aug 12, 2010, 12 AMEDT",0.27,0.36,+32.11
ADSK,"May 19, 2010, 12 AMEDT",0.22,0.29,+29.06
ADSK,"Feb 23, 2010, 12 AMEST",0.23,0.3,+30.79
ADSK,"Nov 17, 2009, 12 AMEST",0.23,0.27,+19.69
ADSK,"Aug 13, 2009, 12 AMEDT",0.19,0.24,+29.03
ADSK,"May 21, 2009, 12 AMEDT",0.08,0.18,+137.22
ADSK,"Feb 26, 2009, 12 AMEST",0.21,0.31,+51.22
ADSK,"Nov 20, 2008, 12 AMEST",0.53,0.56,+4.85
ADSK,"Aug 14, 2008, 12 AMEDT",0.52,0.56,+8.21
ADSK,"May 15, 2008, 12 AMEDT",0.48,0.5,+4.77
ADSK,"Feb 26, 2008, 12 AMEST",0.54,0.52,-3.39
ADSK,"Nov 15, 2007, 12 AMEST",0.47,0.49,+3.4
ADSK,"Aug 16, 2007, 12 AMEDT",0.43,0.44,+2.75
ADSK,"Jun 08, 2007, 12 AMEDT",0.44,0.44,-0.66
ADSK,"Jun 04, 2007, 12 AMEDT",0.36,0.35,-3.25
ADSK,"May 18, 2006, 12 AMEDT",0.31,0.32,+2.4
ADSK,"Feb 28, 2006, 12 AMEST",0.35,0.37,+6.05
ADSK,"Nov 17, 2005, 12 AMEST",0.3,0.31,+4.33
ADSK,"Aug 18, 2005, 12 AMEDT",0.24,0.29,+20.26
ADSK,"May 19, 2005, 12 AMEDT",0.28,0.3,+6.8
ADSK,"Feb 22, 2005, 12 AMEST",0.28,0.3,+6.83
ADSK,"Nov 18, 2004, 12 AMEST",0.17,0.38,+120.53
ADSK,"Aug 19, 2004, 12 AMEDT",0.15,0.34,+129.73
ADSK,"May 18, 2004, 12 AMEDT",0.15,0.41,+172.43
ADSK,"Feb 26, 2004, 12 AMEST",0.15,0.45,+205.66
ADSK,"Nov 20, 2003, 12 AMEST",0.07,0.2,+179.72
ADSK,"Aug 21, 2003, 12 AMEDT",0.05,0.11,+124.49
ADSK,"May 22, 2003, 12 AMEDT",0.02,0.07,+207.29
ADSK,"Feb 25, 2003, 12 AMEST",0.03,0.04,+29.63
ADSK,"Nov 21, 2002, 12 AMEST",0.02,0.03,+14.26
ADSK,"Aug 15, 2002, 12 AMEDT",0.05,0.07,+23.81
ADSK,"May 16, 2002, 12 AMEDT",0.07,0.08,+9.8
ADSK,"Feb 21, 2002, 12 AMEST",0.13,0.16,+28.9
ADSK,"Nov 15, 2001, 12 AMEST",0.09,0.09,+2.3
ADSK,"Aug 16, 2001, 12 AMEDT",0.12,0.13,+13.06
ADSK,"May 17, 2001, 12 AMEDT",0.12,0.14,+20.84
ADSK,"Feb 22, 2001, 12 AMEST",0.13,0.14,+10.83
ADSK,"Nov 16, 2000, 12 AMEST",0.08,0.1,+12.59
ADSK,"Aug 17, 2000, 12 AMEDT",0.1,0.11,+7.5
ADSK,"May 18, 2000, 12 AMEDT",0.11,0.12,+8.6
AMAT,"Aug 13, 2025, 6 AMEDT",-,-,-
AMAT,"May 14, 2025, 6 AMEDT",-,-,-
AMAT,"Feb 13, 2025, 5 AMEST",-,-,-
AMAT,"Nov 14, 2024, 4 PMEST",2.19,-,-
AMAT,"Aug 15, 2024, 4 PMEDT",2.02,2.12,+4.76
AMAT,"May 16, 2024, 4 PMEDT",1.99,2.09,+5.07
AMAT,"Feb 15, 2024, 4 PMEST",1.91,2.13,+11.77
AMAT,"Nov 16, 2023, 4 PMEST",2,2.12,+6.1
AMAT,"Aug 17, 2023, 4 PMEDT",1.74,1.9,+9.18
AMAT,"May 18, 2023, 4 PMEDT",1.84,2,+8.75
AMAT,"Feb 16, 2023, 4 PMEST",1.93,2.03,+5.04
AMAT,"Nov 17, 2022, 4 PMEST",1.73,2.03,+17.51
AMAT,"Aug 18, 2022, 4 PMEDT",1.79,1.94,+8.15
AMAT,"May 19, 2022, 4 PMEDT",1.9,1.85,-2.66
AMAT,"Feb 16, 2022, 4 PMEST",1.85,1.89,+1.89
AMAT,"Nov 18, 2021, 4 PMEST",1.95,1.94,-0.69
AMAT,"Aug 19, 2021, 4 PMEDT",1.77,1.9,+7.17
AMAT,"May 20, 2021, 4 PMEDT",1.51,1.63,+7.91
AMAT,"Feb 18, 2021, 4 PMEST",1.28,1.39,+8.91
AMAT,"Nov 12, 2020, 4 PMEST",1.17,1.25,+6.73
AMAT,"Aug 13, 2020, 4 PMEDT",0.95,1.06,+11.22
AMAT,"May 14, 2020, 4 PMEDT",0.94,0.89,-5.08
AMAT,"Feb 12, 2020, 4 PMEST",0.93,0.98,+5.86
AMAT,"Nov 14, 2019, 4 PMEST",0.76,0.8,+5.37
AMAT,"Aug 15, 2019, 4 PMEDT",0.7,0.74,+5.55
AMAT,"May 16, 2019, 4 PMEDT",0.66,0.7,+6.21
AMAT,"Feb 14, 2019, 4 PMEST",0.79,0.81,+2.41
AMAT,"Nov 15, 2018, 4 PMEST",0.97,0.97,+0.42
AMAT,"Aug 16, 2018, 4 PMEDT",1.17,1.2,+2.8
AMAT,"May 17, 2018, 4 PMEDT",1.14,1.22,+6.98
AMAT,"Feb 14, 2018, 4 PMEST",0.98,1.06,+8.1
AMAT,"Nov 16, 2017, 4 PMEST",0.91,0.93,+2.66
AMAT,"Aug 17, 2017, 4 PMEDT",0.84,0.86,+2.91
AMAT,"May 18, 2017, 4 PMEDT",0.76,0.79,+3.55
AMAT,"Feb 15, 2017, 4 PMEST",0.66,0.67,+1.91
AMAT,"Nov 17, 2016, 4 PMEST",0.65,0.66,+0.93
AMAT,"Aug 18, 2016, 4 PMEDT",0.48,0.5,+5.06
AMAT,"May 19, 2016, 4 PMEDT",0.32,0.34,+6.69
AMAT,"Feb 18, 2016, 4 PMEST",0.25,0.26,+2.49
AMAT,"Nov 12, 2015, 4 PMEST",0.29,0.29,+0.76
AMAT,"Aug 13, 2015, 4 PMEDT",0.33,0.33,-0.21
AMAT,"May 14, 2015, 4 PMEDT",0.28,0.29,+4.39
AMAT,"Feb 11, 2015, 4 PMEST",0.27,0.27,+0.45
AMAT,"Nov 13, 2014, 4 PMEST",0.27,0.27,+0.45
AMAT,"Aug 14, 2014, 4 PMEDT",0.27,0.28,+3.83
AMAT,"May 15, 2014, 12 AMEDT",0.28,0.28,+0.85
AMAT,"Feb 12, 2014, 12 AMEST",0.22,0.23,+2.55
AMAT,"Nov 14, 2013, 12 AMEST",0.18,0.19,+5.23
AMAT,"Aug 15, 2013, 12 AMEDT",0.19,0.18,-6.58
AMAT,"May 16, 2013, 12 AMEDT",0.13,0.16,+22.48
AMAT,"Feb 13, 2013, 12 AMEST",0.03,0.06,+88.21
AMAT,"Nov 15, 2012, 12 AMEST",0.03,0.06,+89.45
AMAT,"Aug 15, 2012, 12 AMEDT",0.22,0.24,+9.88
AMAT,"May 17, 2012, 12 AMEDT",0.24,0.27,+13.06
AMAT,"Feb 17, 2012, 12 AMEST",0.12,0.18,+45.95
AMAT,"Nov 16, 2011, 12 AMEST",0.19,0.21,+8.25
AMAT,"Aug 24, 2011, 12 AMEDT",0.33,0.35,+5.26
AMAT,"May 24, 2011, 12 AMEDT",0.37,0.38,+2.85
AMAT,"Feb 24, 2011, 12 AMEST",0.33,0.36,+9.92
AMAT,"Nov 17, 2010, 12 AMEST",0.31,0.36,+17.03
AMAT,"Aug 18, 2010, 12 AMEDT",0.25,0.29,+14.17
AMAT,"May 19, 2010, 12 AMEDT",0.21,0.22,+4.51
AMAT,"Feb 17, 2010, 12 AMEST",0.13,0.13,-3.14
AMAT,"Nov 11, 2009, 12 AMEST",0.03,0.11,+280.75
AMAT,"Aug 11, 2009, 12 AMEDT",-0.08,-0.03,+62.5
AMAT,"May 12, 2009, 12 AMEDT",-0.1,-0.12,-19.01
AMAT,"Feb 10, 2009, 12 AMEST",-,-0.02,-2005.26
AMAT,"Nov 12, 2008, 12 AMEST",0.14,0.18,+26.69
AMAT,"Aug 12, 2008, 12 AMEDT",0.14,0.14,+2.34
AMAT,"May 13, 2008, 12 AMEDT",0.22,0.24,+10.93
AMAT,"Feb 12, 2008, 12 AMEST",0.2,0.23,+14.05
AMAT,"Nov 14, 2007, 12 AMEST",0.29,0.3,+4.63
AMAT,"Aug 14, 2007, 12 AMEDT",0.32,0.35,+10.93
AMAT,"May 15, 2007, 12 AMEDT",0.28,0.34,+20.14
AMAT,"Feb 13, 2007, 12 AMEST",0.27,0.28,+3.32
AMAT,"Nov 15, 2006, 12 AMEST",0.31,0.3,-3.01
AMAT,"Aug 15, 2006, 12 AMEDT",0.3,0.32,+7.16
AMAT,"May 16, 2006, 12 AMEDT",0.23,0.26,+11.68
AMAT,"Feb 15, 2006, 12 AMEST",0.16,0.17,+7.21
AMAT,"Nov 16, 2005, 12 AMEST",0.14,0.17,+19.11
AMAT,"Aug 16, 2005, 12 AMEDT",0.14,0.14,+0.93
AMAT,"May 17, 2005, 12 AMEDT",0.17,0.18,+6.08
AMAT,"Feb 15, 2005, 12 AMEST",0.16,0.17,+9.34
AMAT,"Nov 17, 2004, 12 AMEST",0.26,0.27,+3.99
AMAT,"Aug 17, 2004, 12 AMEDT",0.25,0.26,+5.6
AMAT,"May 18, 2004, 12 AMEDT",0.19,0.22,+16.01
AMAT,"Feb 18, 2004, 12 AMEST",0.08,0.12,+47.95
AMAT,"Nov 12, 2003, 12 AMEST",0.05,0.06,+13.29
AMAT,"Aug 12, 2003, 12 AMEDT",0.04,0.05,+34.41
AMAT,"May 13, 2003, 12 AMEDT",0.02,0.03,+82.93
AMAT,"Feb 11, 2003, 12 AMEST",0.02,-,-100
AMAT,"Nov 13, 2002, 12 AMEST",0.08,0.09,+16.26
AMAT,"Aug 13, 2002, 12 AMEDT",0.05,0.07,+35
